plugin	formid	editorid	name	group	action	tier	target	coat	saddled	mount	note
Oblivion.esm	03D793	ICArenaRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	03C9C3	MS10Rat	Llevana's Tunnel Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	185412	MS47Rat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	037331	RatDead	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	06D107	SE11SanctifiedRat	Sanctified Rat of Gibbering Dreams	rat	swap	near	SkeeverRace				
Oblivion.esm	098303	TG08CreatureRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	02DEF2	TestBasementRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	028CA2	TestCreatureGroveRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	0023CF	TestCreatureRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	02ADD3	TestToddRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	0282F8	sewerHomingRat	Rat	rat	swap	near	SkeeverRace				
Oblivion.esm	02D802	CreatureScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	03E9CB	CreatureScampStunted	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	03C952	DeadCreatureScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	08DAAE	DeadCreatureScampStunted	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	07BAD3	KvatchScampCastleCourtyard	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	0CD4D4	KvatchScampCastleWall	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	09122A	KvatchScampExterior	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	014C5A	KvatchScampStuntedPatrol	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	03AB89	MQ13TemplateGate1	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	03AB8E	MQ13TemplateGate2	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	03AB9A	MQ13TemplateGate3	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	002967	MQ16PalaceScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	048953	MQ16Scamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	04F9CD	MS43StaffScamp	Everscamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	090AB7	MS48KvatchScampSouthernPlazaFinalBattle	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	0C891A	MS48ScampSouthernPlazaRespawning	Stunted Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	0C8924	SummonScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	028F5B	TestCreatureGroveScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	002366	TestCreatureScamp	Scamp	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	095028	TestScampDefaultCreature	ScampDefault	scamp	swap	near	DLC2RieklingRace				
Oblivion.esm	078C36	SE09Shambles01	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	078C56	SE09Shambles02	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	078C5A	SE09Shambles03	Decrepit Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	0560E2	SE32TemplateShambles1	Decrepit Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	012011	SECreatureShambles1	Decrepit Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	0452ED	SECreatureShambles1a	Decrepit Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	012008	SECreatureShambles2	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	0452EE	SECreatureShambles2a	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	012009	SECreatureShambles3	Replete Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	03BAA0	SECreatureShambles3Boss	Complete Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	04DBFB	SESummonShambles1	Decrepit Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	04DBFC	SESummonShambles2	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	04DC00	SESummonShambles3	Replete Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	019F1C	TestCreaturesShamblesFull	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	01A14D	TestCreaturesShamblesHeadless	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	01A150	TestCreaturesShamblesNoArms	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	01A151	TestCreaturesShamblesNoHeadArms	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	01A14F	TestCreaturesShamblesNoLfArm	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	01A14E	TestCreaturesShamblesNoRtArm	Shambles	shambles	swap	near	SkeletonRace				
Oblivion.esm	0151DD	CreatureSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	05D558	CreatureSheepRam	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	026AFB	DASheogorathSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	08592D	Dark17SheepDead	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	098178	FGD08Sheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	03001E	SakeepaSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	03001F	SakeepaSheepRam	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	07BABC	SanguineSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	094BCD	ShipSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	02500E	TestCreatureSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	025740	Testsheep	Tod	sheep	swap	near	GoatRace				
Oblivion.esm	0294A5	UurasSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	0294A6	UurasSheepRam	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	026D68	WabbajackSheep	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	02738A	WeynonPriorySheep2	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	027388	WeynonPriorySheepRam	Sheep	sheep	swap	near	GoatRace				
Oblivion.esm	159833	CGDeadSkeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	027338	CGThiefSkeletonDead	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	024DDB	CreatureSkeleton1	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	084B1A	CreatureSkeleton1Archer	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01E5F2	CreatureSkeleton2Guardian	Skeleton Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	084B19	CreatureSkeleton2GuardianArcher	Skeleton Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01E5F4	CreatureSkeleton3Hero	Skeleton Hero	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	084B1B	CreatureSkeleton3HeroArcher	Skeleton Hero	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01E5EA	CreatureSkeleton4Champion	Skeleton Champion	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	084B1C	CreatureSkeleton4ChampionArcher	Skeleton Champion	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	06AB4A	Dark09Skeleton01Missile	Dark Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	06AB45	Dark09Skeleton02Melee	Dark Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	088FA6	DarkGuardianSanctuary	Dark Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01E798	DeadSkeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01E58D	DeadSkeleton2	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	088BF2	EmilDBskeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0568AE	FortScinia01DeadSkeleton	Gran Struthe	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	03CD2C	MG07ManduinSkeleton	Manduin's Remains	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	014BB1	MG10UndeadBossTemplate	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	014BB2	MG10UndeadTemplate	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0364BA	MQ09BladeSkeleton01	Undead Blade	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0364BB	MQ09BladeSkeleton02	Undead Blade	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0364BC	MQ09BladeSkeleton03	Undead Blade	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	033CD6	MQ09BladeSkeleton04	Undead Blade	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	035DA9	MQ09WardenKastav	Warden Kastav	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01C176	MS12Skeleton	Undead Akaviri Soldier	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0980E1	MS12SkeletonDeadState	Dead Akaviri Soldier	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0A933F	MS27ThroneRoomTemplate	Template Creature	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	052638	MochomnachDeadCombatant01	Participant	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	08E329	MochomnachDeadCombatant02	Participant	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	08E32A	MochomnachDeadCombatant03	Participant	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	07836B	SEEbroccaDeadSkeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	05A1C7	SEEbroccaSkeleton	Skeleton Sentinel	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	019D33	SEMilchar02bSubMinion01	Genocide	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	019D34	SEMilchar02bSubMinion02	Deicide	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	07E9BB	SEMilchar02bSubMinion03	Androcide	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0C8BCF	SummonSkeleton1	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0C8BD0	SummonSkeleton2Guardian	Skeleton Guardian	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	0C8BD1	SummonSkeleton3Hero	Skeleton Hero	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	18BA29	SummonSkeleton4Champion	Skeleton Champion	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	02F473	TESThandtohandskeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	02F474	TESTonehandskeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	02F475	TESTtwohandskeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	028F60	TestCreatureGroveSkeleton	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	09077C	TestSkeletonIst	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	06C3A1	VilvarinSkeletonHeroAmbush	Skeleton Hero	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	080D25	XPEbroccaCremator01	Bregor the Cremator	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	080D28	XPEbroccaCremator02	Bregor the Cremator	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	080D27	XPEbroccaCremator03	Bregor the Cremator	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	080D26	XPEbroccaCremator04	Bregor the Cremator	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01F118	xxxxCreatureSkeletonHero	Skeleton	skeleton	swap	exact	SkeletonRace				
Oblivion.esm	01FF21	CreatureSlaughterfish	Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	18D31D	DeadSlaughterfish	Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	068827	SQ09Slaughterfish	Rumare Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	068828	SQ09SlaughterfishAdult	Adult Rumare Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	068829	SQ09SlaughterfishBroodMother	Rumare Slaughterfish Brood Mother	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	068826	SQ09SlaughterfishSpawn	Rumare Slaughterfish Spawn	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	068825	SQ09SlaughterfishYoung	Young Rumare Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	18BA1E	TG09CreatureSlaughterfish	Giant Slaughterfish	slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	04895F	TestCreatureSlaughterfish		slaughterfish	swap	exact	SlaughterfishRace				
Oblivion.esm	01E64C	CreatureSpiderDaedra	Spider Daedra	spiderdaedra	swap	near	FrostbiteSpiderRace				
Oblivion.esm	000FE0	CreatureSpiderDaedraNOSUMMON	Spider Daedra	spiderdaedra	swap	near	FrostbiteSpiderRace				
Oblivion.esm	18BA22	SummonSpiderDaedra	Spider Daedra	spiderdaedra	swap	near	FrostbiteSpiderRace				
Oblivion.esm	000EE7	SummonSpiderling	Spiderling	spiderdaedra	swap	near	FrostbiteSpiderRace				
Oblivion.esm	09DB09	TestCreatureSpiderDaedra		spiderdaedra	swap	near	FrostbiteSpiderRace				
Oblivion.esm	01E64B	CreatureSpriggan	Spriggan	spriggan	swap	exact	SprigganRace				
Oblivion.esm	02C330	ICArenaSpriggan	Spriggan	spriggan	swap	exact	SprigganRace				
Oblivion.esm	0AD371	MarkTestSpriggan	Spriggan	spriggan	swap	exact	SprigganRace				
Oblivion.esm	054667	TestCreatureSpriggan	Spriggan	spriggan	swap	exact	SprigganRace				
Oblivion.esm	01943A	TestJoelGnarlWeakling	Gnarl Sapling	spriggan	swap	exact	SprigganRace				
Oblivion.esm	01FF23	CreatureAtronachStorm	Storm Atronach	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	009EF6	SQ07CreatureStormAtronach01	The Sunken One	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	009EF7	SQ07CreatureStormAtronach02	The Sunken One	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	009EF8	SQ07CreatureStormAtronach03	The Sunken One	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	009EF9	SQ07CreatureStormAtronach04	The Sunken One	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	0C8BCB	SummonAtronachStorm	Storm Atronach	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	047AEA	TestCreaturesStormAtronach	Storm Atronach	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	03C783	TestCreaturesStormAtronachX	Storm Atronach	stormatronach	swap	exact	AtronachStormRace				
Oblivion.esm	002DBC	CreatureTroll	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	084A40	DANocturnalTrollEasy	Kalperklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	084A41	DANocturnalTrollHard	Kalperklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	084A42	DANocturnalTrollMedium	Kalperklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	084A43	DANocturnalTrollVeryHard	Kalperklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01E781	DeadTroll	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	0C45B6	DeadTroll02	Dead Troll	troll	swap	exact	TrollRace				
Oblivion.esm	0C55E6	DiveRockHorror	Uderfrykte Matron	troll	swap	exact	TrollRace				
Oblivion.esm	00BED2	FGC10troll	Swamp Troll	troll	swap	exact	TrollRace				
Oblivion.esm	015B00	FGD06Troll01	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	03D792	ICArenaTroll	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	08699F	LVDCreatureTroll	Savage Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01C5A0	MS14PaintedTroll	Painted Troll	troll	swap	exact	TrollRace				
Oblivion.esm	065D65	TestBruceTroll	Troll Regen	troll	swap	exact	TrollRace				
Oblivion.esm	005691	TestHughsTestTroll01	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	022F59	TestHughsTestTroll02	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	022F5A	TestHughsTestTroll03	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	02ADD2	TestToddTroll	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	014849	TestTrollKurt	Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01BF4D	TrollEasy	Azhklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01BF4F	TrollHard	Azhklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01BF4E	TrollMedium	Azhklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01CEC2	TrollMediumNoWander	Azhklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01BF50	TrollVeryHard	Azhklan Troll	troll	swap	exact	TrollRace				
Oblivion.esm	01E64A	CreatureWillotheWisp	Will-o-the-Wisp	willothewisp	swap	exact	WitchlightRace				
Oblivion.esm	037568	FGC10WillOTheWisp	Will-o-the-Wisp	willothewisp	swap	exact	WitchlightRace				
Oblivion.esm	0C5401	MQ08WillotheWisp	Will-o-the-Wisp	willothewisp	swap	exact	WitchlightRace				
Oblivion.esm	0C509D	NightChildWisp	Dark Broodling	willothewisp	swap	exact	WitchlightRace				
Oblivion.esm	0934D1	TestWillOTheWisp	Will-o-the-Wisp	willothewisp	swap	exact	WitchlightRace				
Oblivion.esm	032657	CreatureWraith2Gloom	Gloom Wraith	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	01E5EB	CreatureWraith2GloomWeapon	Gloom Wraith	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	0C8CA2	SummonWraith2Gloom	Gloom Wraith	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	00AA06	TG03LlathasaWraith2Gloom	Llathasa's Spirit	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	039303	TestCreatureWraithLord01	WraithGloomTest	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	070918	UndercroftWraith2Gloom	Sanctified Ancient Spectre	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	06D683	WrathofSithis1	Wrath of Sithis	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	06D684	WrathofSithis2	Wrath of Sithis	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	06D682	WrathofSithis3	Wrath of Sithis	wraith/gloom	swap	near	WispShadeRace				
Oblivion.esm	01E5F3	CreatureWraith0Faded	Faded Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	032656	CreatureWraith0FadedWeapon	Faded Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	098301	CreatureWraith1	Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	098304	CreatureWraith1Weapon	Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	0366BA	MS06ShipSpiritCaptain	Gable the Traitor	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	0055AC	MSWraithSpectralSailor	Spectral Sailor	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	0C8C97	SummonWraith0Faded	Faded Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	0C8BD2	SummonWraith1	Wraith	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	00AA04	TG03LlathasaWraith0Faded	Llathasa's Spirit	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	00AA05	TG03LlathasaWraith1	Llathasa's Spirit	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	01E779	TestCreatureWraith01	TestWraith01	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	01E77A	TestCreatureWraith02	TestWraith02	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	070914	UndercroftWraith0Faded	Sanctified Ancient Spectre	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	070916	UndercroftWraith1	Sanctified Ancient Spectre	wraith/wraith	swap	near	WispShadeRace				
Oblivion.esm	032655	CreatureXivilai	Xivilai	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	000FE2	CreatureXivilaiNOSUMMON	Xivilai	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	01E64D	CreatureXivilaiWeapon	Xivilai	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	000FE3	CreatureXivilaiWeaponNOSUMMON	Xivilai	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	03484A	MQ07TestXivilaiAmorah	Xivilai Amorah	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	05E1DC	MQ15XivilaiAnaxes	Anaxes	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	0878B1	MQ15XivilaiMedrike	Medrike	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	18BA25	SummonXivilai	Xivilai	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	08553D	TestCreatureXivilai01	TestCreatureXivilaiHugh01	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	0866DD	TestCreatureXivilai02	TestCreatureXivilaiHugh02	xivilai	keep	none					DECIDED 2026-08-27: leave converted. DremoraRace is the only candidate and it is
Oblivion.esm	026076	ARTESTZombie01	ZombieMixnMatch01	zombie	swap	near	DraugrRace				
Oblivion.esm	02FBCF	ARZombie01	ZombieMixnMatch01	zombie	swap	near	DraugrRace				
Oblivion.esm	051445	CGZombie	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E6E	CreatureZombie1	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E5E	CreatureZombie2	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E55	CreatureZombie3	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E4F	CreatureZombie4	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	09851B	CreatureZombieDread1	Dread Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	09F955	CreatureZombieDread2	Dread Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	09F956	CreatureZombieDread3	Dread Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	09F957	CreatureZombieDread4	Dread Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E4E	CreatureZombieHeadless1	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E6F	CreatureZombieHeadless2	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E4D	CreatureZombieHeadless3	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	025E4C	CreatureZombieHeadless4	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	071B98	Dark05Zombie1	Motierre Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	071B99	Dark05Zombie2	Motierre Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	071B9A	Dark05Zombie3	Motierre Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	0C654F	DeadLoverFortNikel	Nath Dyer	zombie	swap	near	DraugrRace				
Oblivion.esm	01B79E	DeadZombie	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	04FEEB	DeadZombieCorpse	Decomposed Corpse	zombie	swap	near	DraugrRace				
Oblivion.esm	086787	DeadZombieHeadless	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	03F138	MG01Zombie2	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	03F136	MG01Zombie4	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	0474FF	MG01Zombie6	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	047501	MG01ZombieHeadless10	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	047502	MG01ZombieHeadless12	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	047503	MG01ZombieHeadless14	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	047500	MG01ZombieHeadless8	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	099925	MG01ZombieTemplate	Deranged Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	091AA9	MG12MucianusZombie	Mucianus Allias	zombie	swap	near	DraugrRace				
Oblivion.esm	0C87E0	MG14ZombieTemplate	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	0C5B3E	MQ12KingsZombie01	Zombie Guardian	zombie	swap	near	DraugrRace				
Oblivion.esm	0C5B3F	MQ12KingsZombie02	Zombie Guardian	zombie	swap	near	DraugrRace				
Oblivion.esm	0C5B40	MQ12KingsZombie03	Zombie Guardian	zombie	swap	near	DraugrRace				
Oblivion.esm	0180E1	MQ12UndeadAttackTEMPLATE	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	0C58AE	MQ12UndeadEndAttackTEMPLATE	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	014FF8	MQ12UndeadLazyTEMPLATE	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	04FEEA	SE03ZombieRiser01DONTBALANCE	Rotting Corpse	zombie	swap	near	DraugrRace				
Oblivion.esm	07DEA8	SE09DeadFailedExperiment03	Failed Experiment	zombie	swap	near	DraugrRace				
Oblivion.esm	019CEF	SE09SpookZombie01	Failed Experiment	zombie	swap	near	DraugrRace				
Oblivion.esm	04375D	SE09SpookZombie02	Failed Experiment	zombie	swap	near	DraugrRace				
Oblivion.esm	019CED	SE09SpookZombieTEMPLATE	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	08E9E6	SEDeadZombieCorpse	Decomposed Corpse	zombie	swap	near	DraugrRace				
Oblivion.esm	09661A	SEUncleLeo	Uncle Leo	zombie	swap	near	DraugrRace				
Oblivion.esm	0C8BD3	SummonZombie1	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	0C8C2C	SummonZombieHeadless1	Headless Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	02C7EC	TestCombatZombie02	ZombieCombatTest	zombie	swap	near	DraugrRace				
Oblivion.esm	02CF35	TestCreatureGroveZombie01	ZombieMixnMatch01	zombie	swap	near	DraugrRace				
Oblivion.esm	0327D9	TestCreatureZombieBurning1	Burning Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	097A36	TestIstZombie01	Zombie	zombie	swap	near	DraugrRace				
Oblivion.esm	02B81B	TestZombie01	ZombieMixnMatch01	zombie	swap	near	DraugrRace				
Oblivion.esm	02B81C	TestZombie02	ZombieMixnMatch02	zombie	swap	near	DraugrRace				
Oblivion.esm	02AAC3	TestZombie03	ZombieMixnMatch03	zombie	swap	near	DraugrRace				
Oblivion.esm	02AAC4	TestZombie04	ZombieMixnMatch04	zombie	swap	near	DraugrRace				
Oblivion.esm	02AAC5	TestZombie05	ZombieMixnMatch05	zombie	swap	near	DraugrRace				
